Date,Open,High,Low,Close,Adj Close,Volume
2011-06-22,6.125000,6.231667,6.058333,6.073333,5.934130,14235600
2011-06-23,5.853333,6.024167,5.719167,6.017500,5.879578,35962800
2011-06-24,6.017500,6.025000,5.782500,5.808333,5.675205,24229200
2011-06-27,5.815833,6.027500,5.787500,5.960000,5.823396,12780000
2011-06-28,6.029167,6.193333,6.010000,6.192500,6.050566,11553600
2011-06-29,6.279167,6.381667,6.209167,6.353333,6.207714,16990800
2011-06-30,6.415000,6.564167,6.395000,6.530833,6.381145,13029600
2011-07-01,6.538333,6.848333,6.505833,6.824167,6.667755,14146800
2011-07-05,6.802500,6.848333,6.742500,6.796667,6.640886,16081200
2011-07-06,6.751667,6.852500,6.700000,6.822500,6.666127,17258400
2011-07-07,7.014167,7.096667,6.971667,7.055833,6.894112,19762800
2011-07-08,6.808333,6.900000,6.734167,6.900000,6.741852,24090000
2011-07-11,6.636667,6.705000,6.474167,6.535833,6.386030,29414400
2011-07-12,6.475833,6.639167,6.428333,6.438333,6.290765,26490000
2011-07-13,6.534167,6.700833,6.454167,6.509167,6.359977,18649200
2011-07-14,6.553333,6.637500,6.328333,6.371667,6.225626,37485600
2011-07-15,6.467500,6.500000,6.343333,6.465833,6.317635,22108800
2011-07-18,6.383333,6.411667,6.173333,6.315000,6.170259,25455600
2011-07-19,6.420833,6.643333,6.415833,6.618333,6.466640,20679600
2011-07-20,6.671667,6.684167,6.575000,6.606667,6.455241,15304800
2011-07-21,6.712500,6.931667,6.680000,6.879167,6.721495,24436800
2011-07-22,6.886667,6.918333,6.771667,6.895833,6.737780,15757200
2011-07-25,6.700000,6.881667,6.680000,6.780833,6.625415,14598000
2011-07-26,6.765000,6.800000,6.657500,6.705833,6.552135,15259200
2011-07-27,6.597500,6.597500,6.270833,6.302500,6.158045,30051600
2011-07-28,6.294167,6.459167,6.209167,6.247500,6.104306,22600800
2011-07-29,6.053333,6.284167,5.970833,6.113333,5.973215,37512000
2011-08-01,6.329167,6.342500,5.855000,6.028333,5.890162,46525200
2011-08-02,5.899167,5.990000,5.569167,5.581667,5.453733,52360800
2011-08-03,5.593333,5.675000,5.310833,5.660833,5.531087,56870400
2011-08-04,5.420000,5.450000,4.835833,4.860000,4.748609,70977600
2011-08-05,5.040833,5.080000,4.450833,4.839167,4.728253,82598400
2011-08-08,4.449167,4.627500,3.868333,3.883333,3.794326,91396800
2011-08-09,4.079167,4.445000,3.683333,4.423333,4.321949,88820400
2011-08-10,4.174167,4.291667,3.809167,3.842500,3.754430,83139600
2011-08-11,3.943333,4.521667,3.908333,4.355000,4.255182,53335200
2011-08-12,4.481667,4.566667,4.355000,4.450833,4.348819,74260800
2011-08-15,4.566667,4.739167,4.545000,4.716667,4.608561,46927200
2011-08-16,4.590833,4.735000,4.454167,4.601667,4.496196,59674800
2011-08-17,4.680000,4.790833,4.506667,4.614167,4.508410,47883600
2011-08-18,4.248333,4.261667,3.890000,4.012500,3.920533,80078400
2011-08-19,3.852500,4.158333,3.805000,3.826667,3.738959,62041200
2011-08-22,4.075833,4.080833,3.794167,3.831667,3.743845,54331200
2011-08-23,3.871667,4.210833,3.811667,4.199167,4.102921,60694800
2011-08-24,4.176667,4.395833,4.145833,4.380000,4.279609,56662800
2011-08-25,4.457500,4.530833,4.137500,4.180000,4.084194,61204800
2011-08-26,4.116667,4.422500,3.922500,4.363333,4.263324,70730400
2011-08-29,4.540000,4.745833,4.530000,4.740000,4.631359,40291200
2011-08-30,4.678333,4.865833,4.573333,4.765000,4.655785,58173600
2011-08-31,4.869167,4.993333,4.734167,4.824167,4.713596,65443200
2011-09-01,4.850833,4.979167,4.671667,4.690000,4.582504,55936800
2011-09-02,4.399167,4.471667,4.280833,4.329167,4.229943,54327600
2011-09-06,3.949167,4.251667,3.949167,4.233333,4.136304,65554800
2011-09-07,4.430833,4.596667,4.383333,4.588333,4.483168,48110400
2011-09-08,4.505833,4.665000,4.416667,4.444167,4.342307,61021200
2011-09-09,4.294167,4.340833,4.027500,4.100000,4.006027,80822400
2011-09-12,3.940833,4.185000,3.900000,4.177500,4.081752,68434800
2011-09-13,4.212500,4.336667,4.126667,4.281667,4.183531,65073600
2011-09-14,4.353333,4.620833,4.180000,4.465000,4.362661,68391600
2011-09-15,4.609167,4.702500,4.491667,4.699167,4.591462,66530400
2011-09-16,4.755000,4.833333,4.645000,4.779167,4.669628,54410400
2011-09-19,4.547500,4.713333,4.455000,4.637500,4.531208,71994000
2011-09-20,4.700000,4.834167,4.607500,4.624167,4.518181,60811200
2011-09-21,4.630833,4.671667,4.195833,4.202500,4.108694,75240000
2011-09-22,3.851667,3.952500,3.639167,3.804167,3.719254,110665200
2011-09-23,3.728333,3.933333,3.718333,3.861667,3.775471,61843200
2011-09-26,3.980833,4.163333,3.815833,4.140000,4.047592,85593600
2011-09-27,4.392500,4.502500,4.211667,4.270833,4.175504,70188000
2011-09-28,4.315000,4.390000,4.005000,4.013333,3.923751,61492800
2011-09-29,4.223333,4.285833,3.900000,4.116667,4.024778,70920000
2011-09-30,3.949167,4.055000,3.808333,3.823333,3.737992,71052000
2011-10-03,3.748333,3.890000,3.479167,3.484167,3.406397,122977200
2011-10-04,3.334167,3.733333,3.247500,3.691667,3.609265,130516800
2011-10-05,3.738333,3.947500,3.636667,3.916667,3.829243,89578800
2011-10-06,3.915000,4.146667,3.828333,4.128333,4.036184,62562000
2011-10-07,4.204167,4.210833,3.979167,4.043333,3.953082,90081600
2011-10-10,4.252500,4.456667,4.250833,4.456667,4.357189,42355200
2011-10-11,4.377500,4.505000,4.362500,4.460000,4.360449,43870800
2011-10-12,4.571667,4.738333,4.538333,4.586667,4.484288,57972000
2011-10-13,4.500000,4.595000,4.400000,4.552500,4.450883,55516800
2011-10-14,4.715833,4.796667,4.640833,4.786667,4.679822,48724800
2011-10-17,4.719167,4.732500,4.482500,4.513333,4.412591,42864000
2011-10-18,4.506667,4.886667,4.402500,4.780000,4.673305,69302400
2011-10-19,4.759167,4.840000,4.563333,4.611667,4.508730,59754000
2011-10-20,4.646667,4.720000,4.462500,4.667500,4.563317,54187200
2011-10-21,4.835833,4.951667,4.792500,4.931667,4.821588,40887600
2011-10-24,4.959167,5.153333,4.945833,5.125000,5.010604,33408000
2011-10-25,5.048333,5.051667,4.786667,4.820833,4.713226,35449200
2011-10-26,4.974167,5.019167,4.722500,4.965833,4.854990,52282800
2011-10-27,5.370833,5.579167,5.245833,5.473333,5.351161,53089200
2011-10-28,5.406667,5.512500,5.381667,5.494167,5.371531,31466400
2011-10-31,5.296667,5.309167,5.067500,5.070000,4.956832,39176400
2011-11-01,4.660000,4.841667,4.602500,4.662500,4.558427,80257200
2011-11-02,4.869167,4.933333,4.750000,4.886667,4.777592,46027200
2011-11-03,5.059167,5.180833,4.840833,5.149167,5.034231,56695200
2011-11-04,5.027500,5.083333,4.879167,5.057500,4.944611,39124800
2011-11-07,5.054167,5.165833,4.904167,5.149167,5.034231,39969600
2011-11-08,5.233333,5.365833,5.083333,5.348333,5.228952,38444400
2011-11-09,4.978333,5.046667,4.722500,4.759167,4.652936,80109600
2011-11-10,4.949167,4.962500,4.743333,4.889167,4.780035,49844400
2011-11-11,5.066667,5.205833,5.065000,5.172500,5.057045,53269200
2011-11-14,5.112500,5.130833,4.955833,5.017500,4.905503,37237200
2011-11-15,4.990833,5.175833,4.932500,5.100000,4.986162,48206400
2011-11-16,4.944167,5.125000,4.832500,4.850000,4.741742,66432000
2011-11-17,4.825833,4.860000,4.515000,4.619167,4.516062,80774400
2011-11-18,4.658333,4.688333,4.544167,4.598333,4.495694,49822800
2011-11-21,4.395833,4.416667,4.226667,4.333333,4.236608,71522400
2011-11-22,4.313333,4.386667,4.213333,4.286667,4.190984,55132800
2011-11-23,4.170000,4.179167,4.003333,4.009167,3.919678,60578400
2011-11-25,3.980833,4.119167,3.967500,3.967500,3.878941,30285600
2011-11-28,4.303333,4.371667,4.234167,4.324167,4.227646,50844000
2011-11-29,4.360000,4.449167,4.314167,4.358333,4.261050,53236800
2011-11-30,4.732500,4.921667,4.706667,4.900000,4.790626,69104400
2011-12-01,4.880833,4.975000,4.831667,4.892500,4.783294,44235600
2011-12-02,5.030000,5.077500,4.872500,4.885000,4.775962,40798800
2011-12-05,5.112500,5.155000,4.953333,5.043333,4.930761,38911200
2011-12-06,5.044167,5.150000,4.990000,5.047500,4.934834,29158800
2011-12-07,5.000000,5.166667,4.894167,5.106667,4.992681,35960400
2011-12-08,5.000833,5.037500,4.733333,4.770833,4.664343,61382400
2011-12-09,4.835833,5.050000,4.821667,5.009167,4.897357,44076000
2011-12-12,4.880833,4.880833,4.668333,4.793333,4.686340,38724000
2011-12-13,4.868333,4.948333,4.590000,4.652500,4.548652,62743200
2011-12-14,4.602500,4.652500,4.476667,4.500000,4.399554,45427200
2011-12-15,4.650000,4.668333,4.533333,4.548333,4.446810,41575200
2011-12-16,4.643333,4.724167,4.541667,4.574167,4.472067,44628000
2011-12-19,4.624167,4.655833,4.398333,4.425000,4.326230,29707200
2011-12-20,4.634167,4.850000,4.634167,4.830833,4.723004,39678000
2011-12-21,4.823333,4.878333,4.690833,4.857500,4.749075,42506400
2011-12-22,4.907500,4.998333,4.878333,4.998333,4.886765,30846000
2011-12-23,5.035000,5.117500,5.000833,5.115833,5.001641,23973600
2011-12-27,5.092500,5.166667,5.075833,5.119167,5.004901,21147600
2011-12-28,5.133333,5.135000,4.915833,4.939167,4.828920,28962000
2011-12-29,4.978333,5.091667,4.970833,5.079167,4.965793,28764000
2011-12-30,5.070000,5.103333,5.012500,5.012500,4.900615,17964000
2012-01-03,5.273333,5.345833,5.235000,5.255000,5.137703,30595200
2012-01-04,5.204167,5.280000,5.145833,5.263333,5.145848,28772400
2012-01-05,5.183333,5.332500,5.109167,5.316667,5.197993,30930000
2012-01-06,5.326667,5.328333,5.218333,5.277500,5.159700,34726800
2012-01-09,5.305000,5.326667,5.233333,5.303333,5.184957,34294800
2012-01-10,5.476667,5.507500,5.423333,5.441667,5.320203,38372400
2012-01-11,5.391667,5.473333,5.366667,5.456667,5.334868,25824000
2012-01-12,5.497500,5.512500,5.370000,5.491667,5.369088,23628000
2012-01-13,5.381667,5.433333,5.264167,5.433333,5.312055,35565600
2012-01-17,5.560833,5.591667,5.434167,5.465000,5.343016,34599600
2012-01-18,5.469167,5.656667,5.436667,5.647500,5.521442,30848400
2012-01-19,5.704167,5.751667,5.655833,5.735833,5.607802,27734400
2012-01-20,5.715833,5.749167,5.668333,5.748333,5.620024,23144400
2012-01-23,5.743333,5.841667,5.673333,5.753333,5.624913,28090800
2012-01-24,5.651667,5.743333,5.625833,5.736667,5.608620,25545600
2012-01-25,5.710833,5.921667,5.646667,5.877500,5.746307,37392000
2012-01-26,5.963333,5.991667,5.721667,5.793333,5.664021,46609200
2012-01-27,5.708333,5.812500,5.695833,5.781667,5.652614,31190400
2012-01-30,5.612500,5.732500,5.551667,5.722500,5.594767,28263600
2012-01-31,5.811667,5.827500,5.633333,5.709167,5.581734,40512000
2012-02-01,5.840833,5.950833,5.820833,5.861667,5.730829,29965200
2012-02-02,5.900833,5.937500,5.833333,5.893333,5.761787,30498000
2012-02-03,6.072500,6.153333,6.041667,6.144167,6.007022,31624800
2012-02-06,6.066667,6.135833,6.044167,6.130000,5.993171,25743600
2012-02-07,6.089167,6.204167,6.020833,6.176667,6.038797,43399200
2012-02-08,6.187500,6.234167,6.108333,6.221667,6.082793,35311200
2012-02-09,6.260833,6.282500,6.144167,6.247500,6.108047,35202000
2012-02-10,6.081667,6.129167,6.042500,6.125000,5.988284,40140000
2012-02-13,6.245000,6.270833,6.166667,6.250000,6.110493,22951200
2012-02-14,6.199167,6.236667,6.097500,6.225833,6.086865,42241200
2012-02-15,6.291667,6.315000,6.100833,6.136667,5.999691,52826400
2012-02-16,6.139167,6.358333,6.109167,6.335000,6.193596,32834400
2012-02-17,6.407500,6.416667,6.331667,6.395000,6.252257,20215200
2012-02-21,6.435000,6.483333,6.342500,6.405000,6.262033,26162400
2012-02-22,6.370000,6.411667,6.305833,6.332500,6.191151,28670400
2012-02-23,6.328333,6.434167,6.264167,6.428333,6.284846,25808400
2012-02-24,6.464167,6.502500,6.422500,6.460833,6.316619,19714800
2012-02-27,6.337500,6.548333,6.303333,6.490000,6.345135,26766000
2012-02-28,6.506667,6.567500,6.464167,6.551667,6.405428,31650000
2012-02-29,6.583333,6.642500,6.413333,6.465000,6.320695,47780400
2012-03-01,6.514167,6.613333,6.490833,6.580000,6.433127,38601600
2012-03-02,6.564167,6.587500,6.473333,6.520000,6.374467,20570400
2012-03-05,6.484167,6.498333,6.370000,6.435000,6.291364,34633200
2012-03-06,6.236667,6.246667,6.096667,6.148333,6.011096,40984800
2012-03-07,6.195833,6.309167,6.175000,6.280000,6.139823,24175200
2012-03-08,6.395000,6.504167,6.355833,6.468333,6.323953,18189600
2012-03-09,6.500833,6.591667,6.479167,6.540833,6.394835,18944400
2012-03-12,6.536667,6.567500,6.472500,6.543333,6.397278,15686400
2012-03-13,6.650000,6.905000,6.616667,6.902500,6.748429,26764800
2012-03-14,6.909167,6.954167,6.812500,6.874167,6.720728,21554400
2012-03-15,6.908333,7.001667,6.853333,6.986667,6.830716,21314400
2012-03-16,7.034167,7.050833,6.980000,7.032500,6.875526,27204000
2012-03-19,7.012500,7.170833,6.996667,7.108333,6.949667,24249600
2012-03-20,6.987500,7.069167,6.925000,7.040833,6.883673,21298800
2012-03-21,7.054167,7.075000,6.967500,7.010833,6.854342,26978400
2012-03-22,6.853333,6.908333,6.789167,6.854167,6.701175,30568800
2012-03-23,6.879167,6.945833,6.762500,6.921667,6.767168,26194800
2012-03-26,7.070000,7.264167,7.065000,7.210000,7.049067,33406800
2012-03-27,7.235833,7.250000,7.134167,7.145833,6.986330,28390800
2012-03-28,7.140833,7.170000,6.916667,7.040833,6.883673,38829600
2012-03-29,6.914167,7.032500,6.832500,7.002500,6.846197,43260000
2012-03-30,7.110833,7.125000,6.979167,7.065833,6.908115,32019600
2012-04-02,7.062500,7.300833,7.024167,7.240833,7.079209,30786000
2012-04-03,7.210833,7.252500,7.030000,7.155833,6.996107,36652800
2012-04-04,6.992500,7.016667,6.866667,6.948333,6.793238,37654800
2012-04-05,6.875833,6.995000,6.853333,6.932500,6.777760,26311200
2012-04-09,6.665833,6.780833,6.642500,6.705000,6.555337,33703200
2012-04-10,6.658333,6.715833,6.341667,6.360833,6.218853,71064000
2012-04-11,6.559167,6.590000,6.480000,6.495000,6.350025,46171200
2012-04-12,6.530833,6.783333,6.520000,6.777500,6.626219,51860400
2012-04-13,6.720833,6.725000,6.510000,6.519167,6.373652,40407600
2012-04-16,6.627500,6.654167,6.445833,6.500833,6.355727,49356000
2012-04-17,6.628333,6.841667,6.605833,6.794167,6.642514,37273200
2012-04-18,6.713333,6.800000,6.698333,6.730000,6.579779,31473600
2012-04-19,6.739167,6.810000,6.510833,6.605000,6.457570,43754400
2012-04-20,6.687500,6.763333,6.627500,6.632500,6.484455,24608400
2012-04-23,6.430000,6.485000,6.345833,6.470833,6.326397,31240800
2012-04-24,6.483333,6.591667,6.470833,6.545833,6.399723,27574800
2012-04-25,6.734167,6.817500,6.714167,6.816667,6.664512,32618400
2012-04-26,6.765833,6.975000,6.753333,6.951667,6.796498,22242000
2012-04-27,7.015833,7.044167,6.900833,6.983333,6.827458,23059200
2012-04-30,6.939167,6.959167,6.850000,6.897500,6.743540,21151200
2012-05-01,6.894167,7.172500,6.872500,7.027500,6.870639,19819200
2012-05-02,6.914167,6.993333,6.845000,6.972500,6.816866,20142000
2012-05-03,6.978333,6.990000,6.775000,6.819167,6.666956,23194800
2012-05-04,6.706667,6.725000,6.470833,6.483333,6.338618,26871600
2012-05-07,6.412500,6.560833,6.404167,6.492500,6.347580,21193200
2012-05-08,6.382500,6.448333,6.187500,6.415000,6.271810,31458000
2012-05-09,6.215833,6.423333,6.125833,6.295833,6.155303,36397200
2012-05-10,6.435833,6.455000,6.298333,6.336667,6.195226,22503600
2012-05-11,6.219167,6.458333,6.214167,6.278333,6.138193,25285200
2012-05-14,6.102500,6.200000,6.045000,6.072500,5.936955,29412000
2012-05-15,6.060000,6.166667,5.940833,5.970000,5.836743,32600400
2012-05-16,6.050000,6.128333,5.896667,5.900833,5.769120,27802800
2012-05-17,5.902500,5.922500,5.626667,5.626667,5.501074,41964000
2012-05-18,5.700833,5.729167,5.465000,5.487500,5.365014,36247200
2012-05-21,5.540833,5.779167,5.516667,5.775000,5.646096,30128400
2012-05-22,5.817500,5.940000,5.690833,5.781667,5.652614,34140000
2012-05-23,5.680833,5.838333,5.512500,5.805833,5.676240,42000000
2012-05-24,5.859167,5.887500,5.699167,5.845833,5.715347,39682800
2012-05-25,5.838333,5.887500,5.747500,5.793333,5.664021,27228000
2012-05-29,5.932500,6.028333,5.872500,5.997500,5.863629,31095600
2012-05-30,5.845000,5.851667,5.700000,5.733333,5.605359,35086800
2012-05-31,5.732500,5.827500,5.550000,5.700833,5.573583,50323200
2012-06-01,5.431667,5.487500,5.268333,5.268333,5.150737,65923200
2012-06-04,5.297500,5.337500,5.140833,5.266667,5.149108,40216800
2012-06-05,5.227500,5.401667,5.220833,5.368333,5.248507,36729600
2012-06-06,5.490833,5.749167,5.487500,5.748333,5.620024,47869200
2012-06-07,5.935833,5.945000,5.715833,5.745833,5.617579,41366400
2012-06-08,5.710000,5.890833,5.651667,5.885833,5.754454,25536000
2012-06-11,6.032500,6.041667,5.647500,5.667500,5.540993,36242400
2012-06-12,5.710833,5.868333,5.632500,5.868333,5.737345,37495200
2012-06-13,5.804167,5.915833,5.686667,5.746667,5.618394,27285600
2012-06-14,5.780833,5.996667,5.733333,5.931667,5.799264,34200000
2012-06-15,6.004167,6.123333,5.959167,6.101667,5.965471,24120000
2012-06-18,6.033333,6.190833,5.993333,6.139167,6.002134,35490000
2012-06-19,6.240833,6.397500,6.219167,6.321667,6.180561,25173600
2012-06-20,6.324167,6.375000,6.146667,6.286667,6.148448,34165200
2012-06-21,6.313333,6.330833,5.850833,5.865833,5.736867,40011600
2012-06-22,5.960000,6.035000,5.891667,6.000000,5.868085,22404000
2012-06-25,5.815000,5.818333,5.649167,5.706667,5.581202,23438400
2012-06-26,5.756667,5.852500,5.665000,5.799167,5.671667,22587600
2012-06-27,5.855833,5.988333,5.845833,5.959167,5.828151,21684000
2012-06-28,5.835833,5.930833,5.701667,5.903333,5.773543,33321600
2012-06-29,6.225000,6.363333,6.180833,6.352500,6.212835,35490000
2012-07-02,6.397500,6.420833,6.266667,6.398333,6.257660,18181200
2012-07-03,6.400000,6.541667,6.377500,6.527500,6.383988,11791200
2012-07-05,6.460833,6.527500,6.370000,6.435833,6.294337,18354000
2012-07-06,6.255833,6.294167,6.165833,6.253333,6.115849,25821600
2012-07-09,6.244167,6.265000,6.145000,6.234167,6.097103,21495600
2012-07-10,6.327500,6.356667,6.004167,6.069167,5.935732,32156400
2012-07-11,6.078333,6.130000,5.965833,6.066667,5.933286,34320000
2012-07-12,5.961667,6.060000,5.859167,5.988333,5.856675,29007600
2012-07-13,6.030000,6.301667,6.025000,6.283333,6.145189,25017600
2012-07-16,6.235833,6.294167,6.163333,6.230833,6.093842,19566000
2012-07-17,6.315000,6.405000,6.116667,6.365000,6.225061,34138800
2012-07-18,6.322500,6.543333,6.310833,6.510000,6.366873,27031200
2012-07-19,6.548333,6.622500,6.485000,6.554167,6.410068,27078000
2012-07-20,6.447500,6.475833,6.355833,6.376667,6.236470,20634000
2012-07-23,6.095833,6.235833,6.009167,6.181667,6.045758,35586000
2012-07-24,6.196667,6.204167,5.900000,6.030000,5.897425,32854800
2012-07-25,6.065000,6.109167,5.930833,6.025000,5.892535,39975600
2012-07-26,6.288333,6.363333,6.204167,6.320833,6.181864,31461600
2012-07-27,6.422500,6.728333,6.394167,6.682500,6.535579,36573600
2012-07-30,6.655000,6.769167,6.613333,6.667500,6.520910,22058400
2012-07-31,6.648333,6.701667,6.554167,6.575833,6.431258,23764800
2012-08-01,6.671667,6.675833,6.488333,6.525833,6.382356,20024400
2012-08-02,6.372500,6.511667,6.230000,6.380833,6.240545,26228400
2012-08-03,6.654167,6.800833,6.641667,6.759167,6.610561,37452000
2012-08-06,6.815000,6.879167,6.790833,6.792500,6.643161,14305200
2012-08-07,6.881667,6.988333,6.880000,6.895000,6.743407,22903200
2012-08-08,6.832500,6.949167,6.825833,6.925000,6.772748,14198400
2012-08-09,6.894167,6.985000,6.875833,6.944167,6.791495,18715200
2012-08-10,6.866667,6.985000,6.826667,6.975000,6.821649,15802800
2012-08-13,6.944167,6.977500,6.859167,6.965833,6.812684,16682400
2012-08-14,7.047500,7.056667,6.910000,6.970833,6.817573,20145600
2012-08-15,6.950000,7.027500,6.935833,6.989167,6.835505,18903600
2012-08-16,7.015000,7.172500,6.970833,7.140000,6.983020,21106800
2012-08-17,7.188333,7.193333,7.128333,7.175000,7.017252,13726800
2012-08-20,7.146667,7.181667,7.086667,7.177500,7.019697,12154800
2012-08-21,7.231667,7.312500,7.066667,7.111667,6.955312,22318800
2012-08-22,7.058333,7.155833,7.010833,7.111667,6.955312,17397600
2012-08-23,7.069167,7.069167,6.911667,6.945833,6.793122,19329600
2012-08-24,6.894167,7.114167,6.878333,7.073333,6.917820,19714800
2012-08-27,7.126667,7.155833,7.045000,7.073333,6.917820,14010000
2012-08-28,7.019167,7.119167,6.985833,7.051667,6.896631,16705200
2012-08-29,7.074167,7.126667,7.011667,7.065833,6.910485,14211600
2012-08-30,6.973333,6.982500,6.870833,6.913333,6.761338,19272000
2012-08-31,7.035833,7.110833,6.897500,7.005000,6.850989,30619200
2012-09-04,6.995000,7.058333,6.861667,6.971667,6.818389,21685200
2012-09-05,7.004167,7.058333,6.934167,6.974167,6.820835,16056000
2012-09-06,7.103333,7.400833,7.101667,7.393333,7.230785,30732000
2012-09-07,7.439167,7.496667,7.420000,7.491667,7.326956,15751200
2012-09-10,7.463333,7.505833,7.352500,7.361667,7.199815,15673200
2012-09-11,7.378333,7.493333,7.369167,7.418333,7.255235,14541600
2012-09-12,7.493333,7.520000,7.419167,7.489167,7.324512,17947200
2012-09-13,7.489167,7.910000,7.458333,7.849167,7.676596,45790800
2012-09-14,7.882500,8.085000,7.867500,7.945833,7.771138,57170400
2012-09-17,7.896667,7.939167,7.805000,7.875000,7.701862,18535200
2012-09-18,7.833333,7.875833,7.784167,7.846667,7.674151,17400000
2012-09-19,7.870833,7.933333,7.813333,7.859167,7.686377,19749600
2012-09-20,7.744167,7.872500,7.683333,7.858333,7.685560,16248000
2012-09-21,7.970833,7.978333,7.840000,7.841667,7.669261,14416800
2012-09-24,7.733333,7.863333,7.713333,7.807500,7.635846,18806400
2012-09-25,7.863333,7.904167,7.555833,7.567500,7.401122,26425200
2012-09-26,7.561667,7.561667,7.380000,7.432500,7.269090,20988000
2012-09-27,7.528333,7.693333,7.468333,7.650833,7.482623,14626800
2012-09-28,7.550833,7.629167,7.455833,7.531667,7.366078,21733200
2012-10-01,7.625833,7.805833,7.545000,7.581667,7.414979,25897200
2012-10-02,7.683333,7.723333,7.514167,7.615000,7.447578,42578400
2012-10-03,7.673333,7.765833,7.558333,7.707500,7.538044,23497200
2012-10-04,7.800000,7.909167,7.767500,7.880833,7.707567,20830800
2012-10-05,8.008333,8.041667,7.808333,7.871667,7.698602,18178800
2012-10-08,7.787500,7.835833,7.744167,7.787500,7.616285,7100400
2012-10-09,7.770833,7.798333,7.557500,7.563333,7.397046,16748400
2012-10-10,7.565000,7.580000,7.389167,7.428333,7.265013,27116400
2012-10-11,7.573333,7.607500,7.433333,7.435833,7.272349,18757200
2012-10-12,7.447500,7.522500,7.310000,7.345000,7.183514,16204800
2012-10-15,7.412500,7.562500,7.345000,7.544167,7.378301,12613200
2012-10-16,7.645833,7.787500,7.633333,7.768333,7.597540,22252800
2012-10-17,7.791667,7.895000,7.750000,7.871667,7.698602,25801200
2012-10-18,7.816667,7.925833,7.734167,7.814167,7.642365,28345200
2012-10-19,7.766667,7.766667,7.368333,7.405833,7.243008,28047600
2012-10-22,7.388333,7.465833,7.248333,7.421667,7.258495,26546400
2012-10-23,7.182500,7.215000,7.025833,7.118333,6.961832,38568000
2012-10-24,7.192500,7.216667,7.020833,7.056667,6.901521,22986000
2012-10-25,7.208333,7.240833,6.988333,7.115833,6.959385,28285200
2012-10-26,7.098333,7.175000,6.958333,7.101667,6.945532,28317600
2012-10-31,7.185000,7.205000,7.000000,7.082500,6.926785,10004400
2012-11-01,7.148333,7.350833,7.128333,7.325000,7.163953,17908800
2012-11-02,7.455833,7.458333,7.103333,7.117500,6.961016,16626000
2012-11-05,7.096667,7.219167,7.030833,7.170000,7.012362,15007200
2012-11-06,7.235000,7.420833,7.212500,7.328333,7.167214,16549200
2012-11-07,7.140833,7.140833,6.737500,6.839167,6.688802,37533600
2012-11-08,6.840000,6.939167,6.582500,6.582500,6.437778,28004400
2012-11-09,6.532500,6.791667,6.521667,6.595833,6.450818,26719200
2012-11-12,6.673333,6.700833,6.580833,6.620833,6.475268,10576800
2012-11-13,6.516667,6.764167,6.490833,6.560000,6.415772,25462800
2012-11-14,6.617500,6.645000,6.244167,6.292500,6.154153,31783200
2012-11-15,6.291667,6.365833,6.181667,6.255833,6.118292,26876400
2012-11-16,6.280000,6.385000,6.117500,6.345833,6.206315,40348800
2012-11-19,6.563333,6.730833,6.552500,6.721667,6.573885,27181200
2012-11-20,6.703333,6.775000,6.583333,6.752500,6.604040,20733600
2012-11-21,6.760833,6.795833,6.720000,6.788333,6.639086,12338400
2012-11-23,6.882500,7.063333,6.866667,7.054167,6.899075,18069600
2012-11-26,6.950833,7.016667,6.880833,7.013333,6.859138,13729200
2012-11-27,6.990000,7.058333,6.887500,6.915000,6.762969,19521600
2012-11-28,6.815000,7.080833,6.707500,7.068333,6.912931,24140400
2012-11-29,7.150833,7.227500,7.059167,7.176667,7.018882,34442400
2012-11-30,7.167500,7.212500,7.100000,7.154167,6.996877,19165200
2012-12-03,7.272500,7.289167,7.050000,7.060833,6.905595,22344000
2012-12-04,7.062500,7.125833,6.975833,7.025833,6.871364,41713200
2012-12-05,7.056667,7.170833,6.903333,7.063333,6.908040,22788000
2012-12-06,7.053333,7.151667,7.022500,7.141667,6.984652,18777600
2012-12-07,7.234167,7.250833,7.096667,7.204167,7.045778,22892400
2012-12-10,7.180833,7.270000,7.167500,7.225000,7.066152,15854400
2012-12-11,7.310833,7.467500,7.297500,7.365000,7.203074,22028400
2012-12-12,7.454167,7.535833,7.347500,7.381667,7.219376,25362000
2012-12-13,7.366667,7.425833,7.185833,7.253333,7.093862,18846000
2012-12-14,7.191667,7.232500,7.125000,7.155000,6.997692,17106000
2012-12-17,7.218333,7.424167,7.210833,7.407500,7.244638,17653200
2012-12-18,7.445000,7.682500,7.416667,7.666667,7.498108,25070400
2012-12-19,7.682500,7.695833,7.485000,7.505833,7.340811,23178000
2012-12-20,7.500000,7.621667,7.439167,7.619167,7.451653,16698000
2012-12-21,7.312500,7.461667,7.280000,7.420000,7.256865,23882400
2012-12-24,7.365000,7.377500,7.318333,7.321667,7.160696,7262400
2012-12-26,7.390000,7.395000,7.185000,7.239167,7.081378,13942800
2012-12-27,7.255000,7.298333,6.968333,7.221667,7.064260,27896400
2012-12-28,7.079167,7.192500,6.962500,6.972500,6.820522,31321200
2012-12-31,6.944167,7.356667,6.909167,7.354167,7.193871,48688800
2013-01-02,7.753333,7.904167,7.695000,7.900833,7.728621,34638000
2013-01-03,7.885000,7.946667,7.778333,7.836667,7.665854,21003600
2013-01-04,7.880000,7.985833,7.833333,7.954167,7.780793,24548400
2013-01-07,7.865000,7.905000,7.794167,7.895833,7.723731,16309200
